latitude,longitude,extent,timestamp,traffic_police_station,day_of_week,hour_of_day,junction_name,1km_grid_id,anomaly
17.4728318,78.387634,254,2023-11-01 18:15:13,Kukatpally,Wednesday,18,KPHB4PHASEMAJIDA,881,1
17.4728318,78.387634,254,2023-11-01 18:00:13,Kukatpally,Wednesday,18,KPHB4PHASEMAJIDA,881,1
17.4634039,78.385392,800,2023-11-01 11:00:13,Kukatpally,Wednesday,11,,834,1
17.4728318,78.387634,800,2023-11-01 10:45:14,Kukatpally,Wednesday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,580,2023-11-01 10:15:13,Kukatpally,Wednesday,10,,833,1
17.4728318,78.387634,1672,2023-11-01 10:00:13,Kukatpally,Wednesday,10,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,1818,2023-11-01 09:30:13,Kukatpally,Wednesday,9,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,1018,2023-11-01 09:00:13,Kukatpally,Wednesday,9,,833,1
17.4728318,78.387634,1272,2023-10-31 10:30:13,Kukatpally,Tuesday,10,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,1380,2023-10-31 10:15:13,Kukatpally,Tuesday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,1672,2023-10-31 10:00:15,Kukatpally,Tuesday,10,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,254,2023-10-31 09:15:13,Kukatpally,Tuesday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,1018,2023-10-31 09:00:13,Kukatpally,Tuesday,9,,834,1
17.4741848,78.3881751,654,2023-10-31 09:00:13,Kukatpally,Tuesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-31 08:30:13,Kukatpally,Tuesday,8,KPHB7THPHASE,833,1
17.4728318,78.387634,290,2023-10-30 20:45:14,Kukatpally,Monday,20,KPHB7THPHASE,833,1
17.4728318,78.387634,290,2023-10-30 20:30:14,Kukatpally,Monday,20,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-30 19:15:13,Kukatpally,Monday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,580,2023-10-30 18:00:13,Kukatpally,Monday,18,KPHB7THPHASE,833,1
17.4634039,78.385392,800,2023-10-30 10:00:13,Kukatpally,Monday,10,,834,1
17.4728318,78.387634,580,2023-10-30 09:30:13,Kukatpally,Monday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,800,2023-10-30 09:00:13,Kukatpally,Monday,9,,834,1
17.4728318,78.387634,362,2023-10-30 08:45:13,Kukatpally,Monday,8,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-29 18:45:13,Kukatpally,Sunday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-28 19:45:14,Kukatpally,Saturday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-28 19:30:14,Kukatpally,Saturday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-28 19:15:13,Kukatpally,Saturday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-28 19:00:13,Kukatpally,Saturday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,290,2023-10-28 19:00:13,Kukatpally,Saturday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-28 18:45:13,Kukatpally,Saturday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,290,2023-10-28 18:30:13,Kukatpally,Saturday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-28 18:30:13,Kukatpally,Saturday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-28 18:15:13,Kukatpally,Saturday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-28 18:00:13,Kukatpally,Saturday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-28 17:45:13,Kukatpally,Saturday,17,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-28 17:30:13,Kukatpally,Saturday,17,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-28 17:15:13,Kukatpally,Saturday,17,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-28 16:45:13,Kukatpally,Saturday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-28 16:30:13,Kukatpally,Saturday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-27 19:00:13,Kukatpally,Friday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-27 18:45:13,Kukatpally,Friday,18,KPHB7THPHASE,833,1
17.4741848,78.3881751,580,2023-10-27 15:45:13,Kukatpally,Friday,15,KPHB7THPHASE,833,1
17.4728318,78.387634,472,2023-10-27 09:00:13,Kukatpally,Friday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-27 08:45:13,Kukatpally,Friday,8,KPHB7THPHASE,833,1
17.4728318,78.387634,654,2023-10-26 20:00:13,Kukatpally,Thursday,20,KPHB7THPHASE,833,1
17.4728318,78.387634,618,2023-10-26 19:45:13,Kukatpally,Thursday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,618,2023-10-26 19:30:13,Kukatpally,Thursday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,654,2023-10-26 18:30:13,Kukatpally,Thursday,18,KPHB4PHASEMAJIDA,881,1
17.4728318,78.387634,800,2023-10-26 10:30:12,Kukatpally,Thursday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,1818,2023-10-26 10:15:12,Kukatpally,Thursday,10,KPHB4PHASEMAJIDA,833,1
17.4634039,78.385392,1600,2023-10-26 09:45:12,Kukatpally,Thursday,9,,834,1
17.4728318,78.387634,980,2023-10-25 13:45:12,Kukatpally,Wednesday,13,KPHB7THPHASE,833,1
17.4729956,78.4288272,762,2023-10-22 19:45:12,Kukatpally,Sunday,19,PRASHANTHNAGAR,1073,1
17.4762248,78.4229841,1018,2023-10-22 19:15:12,Kukatpally,Sunday,19,KUKATPALLYBUSSTOP,975,1
17.4768881,78.3900842,254,2023-10-22 13:30:12,Kukatpally,Sunday,13,,929,1
17.4960125,78.3950053,1672,2023-10-21 23:15:12,Kukatpally,Saturday,23,,927,1
17.4960125,78.3950053,1526,2023-10-21 23:00:12,Kukatpally,Saturday,23,,926,1
17.4960125,78.3950053,1636,2023-10-20 23:30:12,Kukatpally,Friday,23,,927,1
17.4728318,78.387634,472,2023-10-20 23:15:12,Kukatpally,Friday,23,KHAITHLAPUR,881,1
17.4951794,78.3946632,1200,2023-10-20 23:15:12,Kukatpally,Friday,23,,927,1
17.4728318,78.387634,580,2023-10-20 23:00:13,Kukatpally,Friday,23,KHAITHLAPUR,881,1
17.4960125,78.3950053,1418,2023-10-20 23:00:13,Kukatpally,Friday,23,,926,1
17.4728318,78.387634,580,2023-10-20 22:45:12,Kukatpally,Friday,22,KHAITHLAPUR,881,1
17.4951794,78.3946632,1308,2023-10-20 13:00:13,Kukatpally,Friday,13,,927,1
17.4634039,78.385392,800,2023-10-18 10:44:07,Kukatpally,Wednesday,10,,834,1
17.4728318,78.387634,580,2023-10-18 09:29:07,Kukatpally,Wednesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,800,2023-10-18 09:14:07,Kukatpally,Wednesday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,800,2023-10-17 09:44:07,Kukatpally,Tuesday,9,,834,1
17.4728318,78.387634,436,2023-10-16 16:44:07,Kukatpally,Monday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,800,2023-10-16 16:29:07,Kukatpally,Monday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,436,2023-10-16 16:29:07,Kukatpally,Monday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,1418,2023-10-16 16:14:07,Kukatpally,Monday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,1200,2023-10-16 15:59:07,Kukatpally,Monday,15,KPHB7THPHASE,833,1
17.4741848,78.3881751,580,2023-10-16 11:14:08,Kukatpally,Monday,11,KPHB7THPHASE,833,1
17.4634039,78.385392,1018,2023-10-16 09:44:07,Kukatpally,Monday,9,,834,1
17.4950864,78.3944669,290,2023-10-15 22:59:07,Kukatpally,Sunday,22,JNTU,878,1
17.4940179,78.394192,326,2023-10-15 19:29:07,Kukatpally,Sunday,19,JNTU,879,1
17.493111,78.3938029,436,2023-10-15 19:14:07,Kukatpally,Sunday,19,JNTU,879,1
17.4728318,78.387634,362,2023-10-15 18:29:07,Kukatpally,Sunday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,980,2023-10-15 18:14:07,Kukatpally,Sunday,18,KPHB7THPHASE,833,1
17.4960125,78.3950053,800,2023-10-15 18:14:07,Kukatpally,Sunday,18,,926,1
17.4728318,78.387634,980,2023-10-15 17:59:07,Kukatpally,Sunday,17,KPHB7THPHASE,833,1
17.4940179,78.394192,326,2023-10-15 17:29:07,Kukatpally,Sunday,17,JNTU,879,1
17.4940179,78.394192,326,2023-10-15 17:14:07,Kukatpally,Sunday,17,JNTU,879,1
17.4943606,78.3943231,400,2023-10-15 16:59:07,Kukatpally,Sunday,16,JNTU,878,1
17.4950864,78.3944669,290,2023-10-15 16:14:07,Kukatpally,Sunday,16,JNTU,878,1
17.4741848,78.3881751,580,2023-10-15 12:44:07,Kukatpally,Sunday,12,KPHB7THPHASE,833,1
17.4634039,78.385392,400,2023-10-15 12:44:07,Kukatpally,Sunday,12,,833,1
17.4728318,78.387634,836,2023-10-15 12:29:07,Kukatpally,Sunday,12,KPHB7THPHASE,833,1
17.4728318,78.387634,800,2023-10-15 11:44:07,Kukatpally,Sunday,11,KPHB7THPHASE,833,1
17.4741848,78.3881751,580,2023-10-15 11:29:07,Kukatpally,Sunday,11,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-14 13:59:07,Kukatpally,Saturday,13,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-14 13:29:07,Kukatpally,Saturday,13,KPHB7THPHASE,833,1
17.4728318,78.387634,436,2023-10-14 13:14:07,Kukatpally,Saturday,13,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-14 12:59:07,Kukatpally,Saturday,12,KPHB7THPHASE,833,1
17.4741848,78.3881751,254,2023-10-14 12:44:07,Kukatpally,Saturday,12,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-14 12:29:07,Kukatpally,Saturday,12,KPHB7THPHASE,833,1
17.4728318,78.387634,400,2023-10-13 18:29:07,Kukatpally,Friday,18,KHAITHLAPUR,881,1
17.4728318,78.387634,800,2023-10-13 09:29:07,Kukatpally,Friday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,618,2023-10-13 08:59:07,Kukatpally,Friday,8,,834,1
17.4728318,78.387634,800,2023-10-12 11:29:07,Kukatpally,Thursday,11,KPHB7THPHASE,833,1
17.4634039,78.385392,1018,2023-10-12 11:14:07,Kukatpally,Thursday,11,,834,1
17.4634039,78.385392,800,2023-10-12 10:44:07,Kukatpally,Thursday,10,,834,1
17.4728318,78.387634,1672,2023-10-12 10:14:07,Kukatpally,Thursday,10,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,618,2023-10-11 19:14:08,Kukatpally,Wednesday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,326,2023-10-11 18:59:06,Kukatpally,Wednesday,18,,785,1
17.4634039,78.385392,1418,2023-10-11 10:50:54,Kukatpally,Wednesday,10,,834,1
17.4634039,78.385392,800,2023-10-11 10:35:55,Kukatpally,Wednesday,10,,834,1
17.4634039,78.385392,800,2023-10-11 10:20:54,Kukatpally,Wednesday,10,,834,1
17.4741848,78.3881751,254,2023-10-11 10:20:54,Kukatpally,Wednesday,10,,784,1
17.4728318,78.387634,1236,2023-10-10 18:49:51,Kukatpally,Tuesday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,1418,2023-10-10 10:49:51,Kukatpally,Tuesday,10,,833,1
17.4741848,78.3881751,254,2023-10-10 10:34:51,Kukatpally,Tuesday,10,KPHB7THPHASE,833,1
17.4741848,78.3881751,254,2023-10-10 10:19:51,Kukatpally,Tuesday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-10 10:04:51,Kukatpally,Tuesday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,1636,2023-10-10 09:49:51,Kukatpally,Tuesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,2036,2023-10-10 09:34:51,Kukatpally,Tuesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-09 18:49:51,Kukatpally,Monday,18,KPHB4PHASEMAJIDA,881,1
17.4634039,78.385392,1018,2023-10-09 11:04:51,Kukatpally,Monday,11,,834,1
17.4728318,78.387634,580,2023-10-09 10:49:51,Kukatpally,Monday,10,KPHB7THPHASE,833,1
17.4634039,78.385392,800,2023-10-09 10:19:51,Kukatpally,Monday,10,,834,1
17.4728318,78.387634,254,2023-10-09 10:04:51,Kukatpally,Monday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,980,2023-10-09 09:49:51,Kukatpally,Monday,9,KPHB7THPHASE,833,1
17.4741848,78.3881751,254,2023-10-09 09:49:51,Kukatpally,Monday,9,KPHB7THPHASE,833,1
17.4741848,78.3881751,254,2023-10-09 09:34:51,Kukatpally,Monday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,1200,2023-10-09 09:34:51,Kukatpally,Monday,9,,833,1
17.5013431,78.388978,726,2023-10-08 22:19:51,Kukatpally,Sunday,22,,782,1
17.4728318,78.387634,400,2023-10-08 18:19:51,Kukatpally,Sunday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-08 15:04:51,Kukatpally,Sunday,15,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-08 13:19:51,Kukatpally,Sunday,13,KPHB7THPHASE,833,1
17.4741848,78.3881751,254,2023-10-08 11:49:51,Kukatpally,Sunday,11,KPHB7THPHASE,833,1
17.4768881,78.3900842,436,2023-10-08 11:49:51,Kukatpally,Sunday,11,,929,1
17.4768881,78.3900842,436,2023-10-08 11:49:51,Kukatpally,Sunday,11,KHAITHLAPUR,929,1
17.4728318,78.387634,362,2023-10-08 11:34:51,Kukatpally,Sunday,11,KPHB7THPHASE,833,1
17.4728318,78.387634,326,2023-10-07 19:19:51,Kukatpally,Saturday,19,,785,1
17.4728318,78.387634,400,2023-10-07 18:34:51,Kukatpally,Saturday,18,KHAITHLAPUR,881,1
17.4728318,78.387634,400,2023-10-07 18:19:51,Kukatpally,Saturday,18,KHAITHLAPUR,881,1
17.4728318,78.387634,400,2023-10-06 19:49:51,Kukatpally,Friday,19,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,400,2023-10-06 19:34:51,Kukatpally,Friday,19,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,580,2023-10-06 10:41:10,Kukatpally,Friday,10,,833,1
17.4728318,78.387634,1018,2023-10-06 09:56:10,Kukatpally,Friday,9,,833,1
17.4728318,78.387634,254,2023-10-06 09:41:10,Kukatpally,Friday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-06 09:26:10,Kukatpally,Friday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-06 09:11:10,Kukatpally,Friday,9,KPHB7THPHASE,833,1
17.4889986,78.3918634,1600,2023-10-05 19:56:10,Kukatpally,Thursday,19,,879,1
17.4634039,78.385392,618,2023-10-05 17:41:10,Kukatpally,Thursday,17,,834,1
17.4728318,78.387634,800,2023-10-05 11:26:10,Kukatpally,Thursday,11,KPHB7THPHASE,833,1
17.4728318,78.387634,2000,2023-10-05 11:11:10,Kukatpally,Thursday,11,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,1200,2023-10-05 10:41:10,Kukatpally,Thursday,10,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,2036,2023-10-05 10:26:10,Kukatpally,Thursday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,2036,2023-10-05 10:11:10,Kukatpally,Thursday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,1636,2023-10-05 09:56:10,Kukatpally,Thursday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,1018,2023-10-05 09:41:10,Kukatpally,Thursday,9,,834,1
17.4634039,78.385392,800,2023-10-05 09:26:10,Kukatpally,Thursday,9,,834,1
17.4728318,78.387634,362,2023-10-04 19:26:10,Kukatpally,Wednesday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,472,2023-10-04 19:11:10,Kukatpally,Wednesday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-10-04 18:56:10,Kukatpally,Wednesday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,400,2023-10-04 18:41:10,Kukatpally,Wednesday,18,KPHB7THPHASE,833,1
17.4634039,78.385392,800,2023-10-03 11:20:59,Kukatpally,Tuesday,11,,834,1
17.4728318,78.387634,254,2023-10-03 10:50:59,Kukatpally,Tuesday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,1672,2023-10-03 10:50:59,Kukatpally,Tuesday,10,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,254,2023-10-03 10:20:59,Kukatpally,Tuesday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-10-03 08:50:59,Kukatpally,Tuesday,8,KPHB7THPHASE,833,1
17.4960125,78.3950053,1162,2023-10-02 14:05:59,Kukatpally,Monday,14,,927,1
17.4960125,78.3950053,1162,2023-10-02 13:50:59,Kukatpally,Monday,13,,927,1
17.4960125,78.3950053,1236,2023-10-02 13:20:59,Kukatpally,Monday,13,,927,1
17.4936227,78.3940166,508,2023-10-01 21:50:59,Kukatpally,Sunday,21,JNTU,879,1
17.4920685,78.3932045,836,2023-10-01 21:05:59,Kukatpally,Sunday,21,JNTU,879,1
17.4905651,78.3927716,1272,2023-10-01 20:50:59,Kukatpally,Sunday,20,,879,1
17.4801843,78.3899121,290,2023-10-01 20:50:59,Kukatpally,Sunday,20,,832,1
17.4951794,78.3946632,1562,2023-10-01 20:50:59,Kukatpally,Sunday,20,,927,1
17.4951794,78.3946632,1562,2023-10-01 20:50:59,Kukatpally,Sunday,20,,927,1
17.4951794,78.3946632,1562,2023-10-01 20:35:59,Kukatpally,Sunday,20,,927,1
17.4951794,78.3946632,1562,2023-10-01 20:35:59,Kukatpally,Sunday,20,,927,1
17.4897633,78.3924378,1272,2023-10-01 20:35:59,Kukatpally,Sunday,20,,879,1
17.4801843,78.3899121,508,2023-10-01 20:35:59,Kukatpally,Sunday,20,BRANDFACTORY,880,1
17.4951794,78.3946632,726,2023-10-01 20:20:59,Kukatpally,Sunday,20,,927,1
17.4873312,78.3914147,1636,2023-10-01 20:20:59,Kukatpally,Sunday,20,,879,1
17.4801843,78.3899121,508,2023-10-01 20:20:59,Kukatpally,Sunday,20,BRANDFACTORY,880,1
17.4940179,78.394192,1672,2023-10-01 20:05:59,Kukatpally,Sunday,20,,927,1
17.4801843,78.3899121,508,2023-10-01 20:05:59,Kukatpally,Sunday,20,BRANDFACTORY,880,1
17.4862564,78.390951,2108,2023-10-01 20:05:59,Kukatpally,Sunday,20,BRANDFACTORY,879,1
17.4873312,78.3914147,1854,2023-10-01 19:50:59,Kukatpally,Sunday,19,,879,1
17.4801843,78.3899121,290,2023-10-01 19:50:59,Kukatpally,Sunday,19,BRANDFACTORY,880,1
17.4947614,78.3944896,944,2023-10-01 19:35:59,Kukatpally,Sunday,19,,927,1
17.4873312,78.3914147,1854,2023-10-01 19:35:59,Kukatpally,Sunday,19,,879,1
17.4801843,78.3899121,508,2023-10-01 19:35:59,Kukatpally,Sunday,19,BRANDFACTORY,880,1
17.4873312,78.3914147,1854,2023-10-01 19:20:59,Kukatpally,Sunday,19,,879,1
17.4768881,78.3900842,290,2023-10-01 19:20:59,Kukatpally,Sunday,19,KHAITHLAPUR,929,1
17.4940179,78.394192,1090,2023-10-01 19:20:59,Kukatpally,Sunday,19,,975,1
17.4940179,78.394192,1090,2023-10-01 19:20:59,Kukatpally,Sunday,19,,975,1
17.4784073,78.390356,618,2023-10-01 19:20:59,Kukatpally,Sunday,19,BRANDFACTORY,880,1
17.4873312,78.3914147,1744,2023-10-01 19:05:59,Kukatpally,Sunday,19,,879,1
17.4960125,78.3950053,762,2023-10-01 19:05:59,Kukatpally,Sunday,19,JNTU,878,1
17.4768881,78.3900842,290,2023-10-01 19:05:59,Kukatpally,Sunday,19,KHAITHLAPUR,929,1
17.4728318,78.387634,290,2023-10-01 19:05:59,Kukatpally,Sunday,19,KPHB4PHASEMAJIDA,881,1
17.4960125,78.3950053,908,2023-10-01 19:05:59,Kukatpally,Sunday,19,,926,1
17.4768881,78.3900842,436,2023-10-01 19:05:59,Kukatpally,Sunday,19,,929,1
17.4784073,78.390356,436,2023-10-01 19:05:59,Kukatpally,Sunday,19,BRANDFACTORY,880,1
17.4801843,78.3899121,508,2023-10-01 18:50:59,Kukatpally,Sunday,18,BRANDFACTORY,880,1
17.4950303,78.3946013,1854,2023-10-01 18:50:59,Kukatpally,Sunday,18,,927,1
17.4853286,78.3905685,1162,2023-10-01 18:50:59,Kukatpally,Sunday,18,BRANDFACTORY,879,1
17.4768881,78.3900842,290,2023-10-01 18:50:59,Kukatpally,Sunday,18,KHAITHLAPUR,929,1
17.4728318,78.387634,254,2023-10-01 18:35:59,Kukatpally,Sunday,18,KPHB7THPHASE,833,1
17.4871054,78.3913235,1744,2023-10-01 18:35:59,Kukatpally,Sunday,18,BRANDFACTORY,879,1
17.4960125,78.3950053,1490,2023-10-01 18:35:59,Kukatpally,Sunday,18,JNTU,878,1
17.4950303,78.3946013,1454,2023-10-01 18:35:59,Kukatpally,Sunday,18,,927,1
17.4801843,78.3899121,508,2023-10-01 18:35:59,Kukatpally,Sunday,18,BRANDFACTORY,880,1
17.4762248,78.4229841,1344,2023-10-01 18:35:59,Kukatpally,Sunday,18,ACPOFFICE,1024,1
17.4889986,78.3918634,1380,2023-10-01 18:20:59,Kukatpally,Sunday,18,,879,1
17.4768881,78.3900842,362,2023-10-01 18:20:59,Kukatpally,Sunday,18,,929,1
17.4950303,78.3946013,800,2023-10-01 18:20:59,Kukatpally,Sunday,18,,927,1
17.4801843,78.3899121,508,2023-10-01 18:20:59,Kukatpally,Sunday,18,BRANDFACTORY,880,1
17.4762248,78.4229841,1162,2023-10-01 18:20:59,Kukatpally,Sunday,18,ACPOFFICE,1024,1
17.4801843,78.3899121,508,2023-10-01 18:05:59,Kukatpally,Sunday,18,BRANDFACTORY,880,1
17.4936227,78.3940166,2508,2023-10-01 18:05:59,Kukatpally,Sunday,18,,927,1
17.4889986,78.3918634,1380,2023-10-01 18:05:59,Kukatpally,Sunday,18,,879,1
17.4728318,78.387634,290,2023-10-01 18:05:59,Kukatpally,Sunday,18,KPHB4PHASEMAJIDA,881,1
17.4960125,78.3950053,908,2023-10-01 18:05:59,Kukatpally,Sunday,18,,926,1
17.4960125,78.3950053,1490,2023-10-01 17:50:59,Kukatpally,Sunday,17,JNTU,878,1
17.4897633,78.3924378,1054,2023-10-01 17:50:59,Kukatpally,Sunday,17,,879,1
17.4801843,78.3899121,508,2023-10-01 17:50:59,Kukatpally,Sunday,17,BRANDFACTORY,880,1
17.4940179,78.394192,2362,2023-10-01 17:50:59,Kukatpally,Sunday,17,,927,1
17.4940179,78.394192,2362,2023-10-01 17:50:59,Kukatpally,Sunday,17,,927,1
17.4801843,78.3899121,508,2023-10-01 17:35:59,Kukatpally,Sunday,17,BRANDFACTORY,880,1
17.4910697,78.3926994,1054,2023-10-01 17:35:59,Kukatpally,Sunday,17,,879,1
17.4762248,78.4229841,1744,2023-10-01 17:35:59,Kukatpally,Sunday,17,KUKATPALLYBUSSTOP,975,1
17.4910697,78.3926994,762,2023-10-01 17:20:59,Kukatpally,Sunday,17,,879,1
17.4728318,78.387634,254,2023-10-01 17:20:59,Kukatpally,Sunday,17,KPHB7THPHASE,833,1
17.4801843,78.3899121,290,2023-10-01 17:20:59,Kukatpally,Sunday,17,BRANDFACTORY,880,1
17.4940179,78.394192,1926,2023-10-01 17:20:59,Kukatpally,Sunday,17,,927,1
17.4940179,78.394192,1926,2023-10-01 17:20:59,Kukatpally,Sunday,17,,927,1
17.4920685,78.3932045,762,2023-10-01 17:05:59,Kukatpally,Sunday,17,,879,1
17.4940179,78.394192,1272,2023-10-01 17:05:59,Kukatpally,Sunday,17,,927,1
17.4940179,78.394192,1272,2023-10-01 17:05:59,Kukatpally,Sunday,17,,927,1
17.4910697,78.3926994,762,2023-10-01 16:50:59,Kukatpally,Sunday,16,,879,1
17.4960125,78.3950053,908,2023-10-01 16:50:59,Kukatpally,Sunday,16,,926,1
17.4960125,78.3950053,1018,2023-10-01 16:50:59,Kukatpally,Sunday,16,,927,1
17.4801843,78.3899121,290,2023-10-01 16:35:59,Kukatpally,Sunday,16,,832,1
17.4910697,78.3926994,872,2023-10-01 16:35:59,Kukatpally,Sunday,16,,879,1
17.4951794,78.3946632,908,2023-10-01 16:35:59,Kukatpally,Sunday,16,,927,1
17.4897633,78.3924378,1272,2023-10-01 16:20:59,Kukatpally,Sunday,16,,879,1
17.4960125,78.3950053,1526,2023-10-01 16:20:59,Kukatpally,Sunday,16,,926,1
17.4801843,78.3899121,290,2023-10-01 15:50:59,Kukatpally,Sunday,15,BRANDFACTORY,880,1
17.4897633,78.3924378,1162,2023-10-01 15:50:59,Kukatpally,Sunday,15,,879,1
17.4801843,78.3899121,290,2023-10-01 15:35:59,Kukatpally,Sunday,15,BRANDFACTORY,880,1
17.4801843,78.3899121,290,2023-10-01 15:21:00,Kukatpally,Sunday,15,BRANDFACTORY,880,1
17.4910697,78.3926994,872,2023-10-01 15:21:00,Kukatpally,Sunday,15,,879,1
17.4950303,78.3946013,1454,2023-10-01 15:21:00,Kukatpally,Sunday,15,,927,1
17.4920685,78.3932045,762,2023-10-01 15:06:00,Kukatpally,Sunday,15,,879,1
17.4951794,78.3946632,1308,2023-10-01 15:06:00,Kukatpally,Sunday,15,,927,1
17.4951794,78.3946632,836,2023-10-01 14:51:00,Kukatpally,Sunday,14,,927,1
17.4951794,78.3946632,836,2023-10-01 14:51:00,Kukatpally,Sunday,14,,927,1
17.4910697,78.3926994,944,2023-10-01 14:51:00,Kukatpally,Sunday,14,,879,1
17.4950303,78.3946013,1454,2023-10-01 14:36:00,Kukatpally,Sunday,14,,927,1
17.4910697,78.3926994,872,2023-10-01 14:36:00,Kukatpally,Sunday,14,,879,1
17.4960125,78.3950053,1162,2023-10-01 14:21:00,Kukatpally,Sunday,14,,927,1
17.4920685,78.3932045,762,2023-10-01 14:21:00,Kukatpally,Sunday,14,,879,1
17.4910697,78.3926994,1054,2023-10-01 14:06:00,Kukatpally,Sunday,14,,879,1
17.4947614,78.3944896,762,2023-10-01 14:06:00,Kukatpally,Sunday,14,,975,1
17.4920685,78.3932045,836,2023-10-01 13:51:00,Kukatpally,Sunday,13,JNTU,879,1
17.4951794,78.3946632,1200,2023-10-01 13:51:00,Kukatpally,Sunday,13,,927,1
17.4951794,78.3946632,1200,2023-10-01 13:51:00,Kukatpally,Sunday,13,,927,1
17.4960125,78.3950053,1236,2023-10-01 13:36:00,Kukatpally,Sunday,13,JNTU,926,1
17.4897633,78.3924378,726,2023-10-01 13:06:00,Kukatpally,Sunday,13,,879,1
17.475837,78.3891801,836,2023-10-01 12:51:00,Kukatpally,Sunday,12,,832,1
17.4910697,78.3926994,1054,2023-10-01 12:51:00,Kukatpally,Sunday,12,,879,1
17.493111,78.3938029,618,2023-10-01 12:36:00,Kukatpally,Sunday,12,JNTU,879,1
17.4925942,78.3935586,544,2023-10-01 12:21:00,Kukatpally,Sunday,12,JNTU,879,1
17.4960125,78.3950053,1054,2023-10-01 12:21:00,Kukatpally,Sunday,12,JNTU,878,1
